class;lat;lon;name;type;dateHour;point_geom;timestamp;trail_id;trail_geom;gps_speed;gps_bearing;current_speed;current_angle;SLA;SST;CHL;dayOfYear;weekOfYear;month;year
0;20.345;60.897;Samson;Loggerhead turtle;2019/07/16 14:56;POINT(60.897 20.345);1563279510;Samson#1563277260_1563281760;LINESTRING (60.88 20.343, 60.897 20.345);1.431087910429219;82.88699064733288;0.2513769526214928;59.724424848273856;;26.31111716068144;1.045594693229364;197;29;7;2019
B;20.338;60.864;Samson;Loggerhead turtle;2019/07/16 16:11;POINT(60.864 20.338);1563284010;Samson#1563281760_1563286260;LINESTRING (60.897 20.345, 60.864 20.338);2.8255309304353653;257.33097362444846;0.256229928243482;60.69364605586127;;26.212486783499006;1.0040981745045996;197;29;7;2019
B;20.339;60.866;Samson;Loggerhead turtle;2019/07/16 16:27;POINT(60.866 20.339);1563286740;Samson#1563286260_1563287220;LINESTRING (60.864 20.338, 60.866 20.339);0.8863959540845862;62.07142084199808;0.2531272177255609;60.40984032999953;;26.217568361698863;1.007998991222837;197;29;7;2019
0;20.326;60.796;Samson;Loggerhead turtle;2019/07/16 17:14;POINT(60.796 20.326);1563288630;Samson#1563287220_1563290040;LINESTRING (60.866 20.339, 60.796 20.326);9.510800010365202;258.87378137809003;0.2688169932139279;63.18878577010128;;26.02630895241933;0.9194292826669194;197;29;7;2019
0;20.346;60.84;Samson;Loggerhead turtle;2019/07/16 18:13;POINT(60.84 20.346);1563291810;Samson#1563290040_1563293580;LINESTRING (60.796 20.326, 60.84 20.346);5.186750875576885;64.26272280331335;0.2516542910385714;61.326009855594215;;26.163608905220517;0.9974057104930508;197;29;7;2019
0;20.29;60.827;Samson;Loggerhead turtle;2019/07/17 00:39;POINT(60.827 20.29);1563305160;Samson#1563293580_1563316740;LINESTRING (60.84 20.346, 60.827 20.29);0.9865149423062743;192.35442281927195;0.2592613940106034;60.0356426464672;;26.02326490245965;0.891506090057396;198;29;7;2019
1;20.289;60.857;Samson;Loggerhead turtle;2019/07/17 01:25;POINT(60.857 20.289);1563318120;Samson#1563316740_1563319500;LINESTRING (60.827 20.29, 60.857 20.289);4.089897789737483;92.01815575219511;0.2433823628337536;57.67866981978585;;26.073369500928784;0.9254158710513478;198;29;7;2019
0;20.285;60.852;Samson;Loggerhead turtle;2019/07/17 01:48;POINT(60.852 20.285);1563320190;Samson#1563319500_1563320880;LINESTRING (60.857 20.289, 60.852 20.285);1.7862934020247798;229.70690311494832;0.2436991203246605;57.71546130916432;;26.053282427660747;0.9145871593060464;198;29;7;2019
B;20.257;60.884;Samson;Loggerhead turtle;2019/07/17 04:39;POINT(60.884 20.257);1563326010;Samson#1563320880_1563331140;LINESTRING (60.852 20.285, 60.884 20.257);1.59963421851856;132.8333708660988;0.2465138852348126;55.5592936865849;;26.059405428482904;0.9077322107140884;198;29;7;2019
0;20.258;60.867;Samson;Loggerhead turtle;2019/07/17 05:12;POINT(60.867 20.258);1563332130;Samson#1563331140_1563333120;LINESTRING (60.884 20.257, 60.867 20.258);3.2355213460876286;273.56969843075586;0.2484396143293446;56.26471798682111;;26.035491156525172;0.8924165869512157;198;29;7;2019
0;20.256;60.811;Samson;Loggerhead turtle;2019/07/17 05:44;POINT(60.811 20.256);1563334080;Samson#1563333120_1563335040;LINESTRING (60.867 20.258, 60.811 20.256);10.977854075426226;267.8424042431733;0.2573514522716842;58.93054199924103;;25.9284634124716;0.8285703864705407;198;29;7;2019
A;20.254;60.795;Samson;Loggerhead turtle;2019/07/17 06:17;POINT(60.795 20.254);1563336030;Samson#1563335040_1563337020;LINESTRING (60.811 20.256, 60.795 20.254);3.065891844870785;262.4576514008695;0.2602567055104985;59.64665285425095;;25.89686958982031;0.808523763576439;198;29;7;2019
0;20.261;60.787;Samson;Loggerhead turtle;2019/07/17 12:41;POINT(60.787 20.261);1563348540;Samson#1563337020_1563360060;LINESTRING (60.795 20.254, 60.787 20.261);0.178092433996515;312.8377858370111;0.2590869161126166;59.907025066840895;;25.90272823315377;0.8202365485890853;198;29;7;2019
0;20.202;60.714;Samson;Loggerhead turtle;2019/07/17 13:03;POINT(60.714 20.202);1563360720;Samson#1563360060_1563361380;LINESTRING (60.787 20.261, 60.714 20.202);27.3883790264494;229.43978322226457;0.2696896778304646;62.47066174324239;;25.826320487508735;0.6871848244138518;198;29;7;2019
0;20.17;60.67;Samson;Loggerhead turtle;2019/07/17 14:37;POINT(60.67 20.17);1563364200;Samson#1563361380_1563367020;LINESTRING (60.714 20.202, 60.67 20.17);3.705497021384691;232.4007534404448;0.2690361820862169;63.96466650711805;;25.81137522709343;0.6261680402464366;198;29;7;2019
B;20.186;60.693;Samson;Loggerhead turtle;2019/07/17 14:45;POINT(60.693 20.186);1563367260;Samson#1563367020_1563367500;LINESTRING (60.67 20.17, 60.693 20.186);22.39667871475595;53.614561297978696;0.2696556170261868;63.125475404704105;;25.821414443980867;0.6602484027207585;198;29;7;2019
0;20.165;60.713;Samson;Loggerhead turtle;2019/07/17 16:23;POINT(60.713 20.165);1563370440;Samson#1563367500_1563373380;LINESTRING (60.693 20.186, 60.713 20.165);1.914234722009072;138.03304135418227;0.2713366152294168;61.86938458008426;;25.85854151005697;0.6500430707298116;198;29;7;2019
0;20.166;60.681;Samson;Loggerhead turtle;2019/07/17 17:24;POINT(60.681 20.166);1563375210;Samson#1563373380_1563377040;LINESTRING (60.713 20.165, 60.681 20.166);3.292155168416656;271.90097970091426;0.2698514202350663;63.27302807629989;;25.82821340984728;0.6359110886134209;198;29;7;2019
0;20.146;60.658;Samson;Loggerhead turtle;2019/07/17 18:30;POINT(60.658 20.146);1563379020;Samson#1563377040_1563381000;LINESTRING (60.681 20.166, 60.658 20.146);2.971487570856961;227.364338532572;0.2691265196985661;63.94576270951589;;25.82245286786505;0.6032077807125744;198;29;7;2019
0;20.117;60.733;Samson;Loggerhead turtle;2019/07/18 00:11;POINT(60.733 20.117);1563391230;Samson#1563381000_1563401460;LINESTRING (60.658 20.146, 60.733 20.117);1.4909777261700476;112.25103265661544;0.2750534815535555;60.17499135585196;;25.91709801475084;0.6221907510203222;199;29;7;2019
0;20.097;60.682;Samson;Loggerhead turtle;2019/07/18 04:57;POINT(60.682 20.097);1563410040;Samson#1563401460_1563418620;LINESTRING (60.733 20.117, 60.682 20.097);1.211478054415652;247.4633771621261;0.2711183732149583;62.21687259345007;;25.88953602471412;0.5881310938438481;199;29;7;2019
B;20.092;60.681;Samson;Loggerhead turtle;2019/07/18 05:29;POINT(60.681 20.092);1563419580;Samson#1563418620_1563420540;LINESTRING (60.682 20.097, 60.681 20.092);1.0562266990238878;190.6996138171497;0.2652075993167906;63.43127419227656;;25.931468138474763;0.5903334792222564;199;29;7;2019
B;20.078;60.68;Samson;Loggerhead turtle;2019/07/18 06:25;POINT(60.68 20.078);1563422220;Samson#1563420540_1563423900;LINESTRING (60.681 20.092, 60.68 20.078);1.6643571150682832;183.86083129451893;0.2637926229117403;63.6416120405061;;25.949021981478136;0.5774509611608974;199;29;7;2019
B;19.941;60.712;Samson;Loggerhead turtle;2019/07/18 12:28;POINT(60.712 19.941);1563434790;Samson#1563423900_1563445680;LINESTRING (60.68 20.078, 60.712 19.941);2.567231737059032;167.5443204235944;0.2564054467127399;63.0788920275961;;26.09741335078169;0.4856712479571341;199;29;7;2019
0;19.982;60.781;Samson;Loggerhead turtle;2019/07/18 14:09;POINT(60.781 19.982);1563448710;Samson#1563445680_1563451740;LINESTRING (60.712 19.941, 60.781 19.982);5.067445609948056;57.84127580407562;0.2557930558347659;62.17624174854459;;26.183323452963084;0.5786265973690607;199;29;7;2019
B;19.975;60.801;Samson;Loggerhead turtle;2019/07/18 15:46;POINT(60.801 19.975);1563454650;Samson#1563451740_1563457560;LINESTRING (60.781 19.982, 60.801 19.975);1.3806578535252838;110.3115199367508;0.2515531683995621;62.19744538196971;;26.216795720700134;0.599633109193857;199;29;7;2019
0;19.99;60.799;Samson;Loggerhead turtle;2019/07/18 16:27;POINT(60.799 19.99);1563458790;Samson#1563457560_1563460020;LINESTRING (60.801 19.975, 60.799 19.99);2.449319271256026;352.8159766896354;0.2497562547063813;62.73198031073545;;26.224788093890684;0.6071597914542193;199;29;7;2019
B;19.991;60.807;Samson;Loggerhead turtle;2019/07/18 17:27;POINT(60.807 19.991);1563461820;Samson#1563460020_1563463620;LINESTRING (60.799 19.99, 60.807 19.991);0.8445142386692632;82.4662679083292;0.2478417934400885;62.79425694967647;;26.23904267600761;0.616794306207974;199;29;7;2019
0;19.956;60.785;Samson;Loggerhead turtle;2019/07/18 17:51;POINT(60.785 19.956);1563464340;Samson#1563463620_1563465060;LINESTRING (60.807 19.991, 60.785 19.956);11.268009609071356;210.7259352672733;0.2427464880161982;63.932190936390526;;26.249192337083365;0.5695405866952895;199;29;7;2019
2;19.957;60.794;Samson;Loggerhead turtle;2019/07/18 18:10;POINT(60.794 19.957);1563465630;Samson#1563465060_1563466200;LINESTRING (60.785 19.956, 60.794 19.957);2.995466216537676;83.29639331582149;0.2421890769555324;63.75780900225962;;26.257480160966377;0.5801911932523092;199;29;7;2019
0;19.945;60.847;Samson;Loggerhead turtle;2019/07/19 00:54;POINT(60.847 19.945);1563478320;Samson#1563466200_1563490440;LINESTRING (60.794 19.957, 60.847 19.945);0.8472531538940631;103.45662813795316;0.2338646460480969;63.24139312050185;;26.327585285270334;0.6299184983644303;200;29;7;2019
A;19.93;60.825;Samson;Loggerhead turtle;2019/07/19 01:23;POINT(60.825 19.93);1563491310;Samson#1563490440_1563492180;LINESTRING (60.847 19.945, 60.825 19.93);5.874515458146906;234.2123702712151;0.222595068077072;65.57215750525809;;26.361060448143164;0.5963119320433614;200;29;7;2019
0;19.919;60.782;Samson;Loggerhead turtle;2019/07/19 13:43;POINT(60.782 19.919);1563534000;Samson#1563531420_1563536580;LINESTRING (60.793 19.958, 60.782 19.919);3.117470181694153;194.936362196686;0.2087915502481495;66.75640908934398;;26.54274167314592;0.5470458713936377;200;29;7;2019
A;19.925;60.781;Samson;Loggerhead turtle;2019/07/19 13:57;POINT(60.781 19.925);1563537000;Samson#1563536580_1563537420;LINESTRING (60.782 19.919, 60.781 19.925);2.8818038190549067;351.0425497041348;0.2086262898507193;66.74706873548755;;26.55845946666116;0.5499275517312182;200;29;7;2019
0;19.417;60.992;Samson;Loggerhead turtle;2019/07/26 01:12;POINT(60.992 19.417);1564082400;Samson#1564068480_1564096320;LINESTRING (60.9 19.496, 60.992 19.417);1.6849851020367372;132.13850057197226;0.3130463449100036;58.22327189823654;;26.59895772935161;0.4452695916710166;207;30;7;2019
0;19.39;61.015;Samson;Loggerhead turtle;2019/07/26 02:42;POINT(61.015 19.39);1564099020;Samson#1564096320_1564101720;LINESTRING (60.992 19.417, 61.015 19.39);2.562048745803821;141.04805464146722;0.3176978765677773;57.52372871064744;;26.575795537073493;0.4422005466881891;207;30;7;2019
B;19.383;61.024;Samson;Loggerhead turtle;2019/07/26 03:38;POINT(61.024 19.383);1564103400;Samson#1564101720_1564105080;LINESTRING (61.015 19.39, 61.024 19.383);1.3097096060286806;129.33698467010475;0.3146513063610376;57.416272072141965;;26.57901580430606;0.4409378473145893;207;30;7;2019
1;19.385;61.029;Samson;Loggerhead turtle;2019/07/26 04:13;POINT(61.029 19.385);1564106130;Samson#1564105080_1564107180;LINESTRING (61.024 19.383, 61.029 19.385);0.977131974857925;67.14333310871939;0.3127425733078936;57.456103923388206;;26.58235848072884;0.4412011545651627;207;30;7;2019
0;19.326;61.042;Samson;Loggerhead turtle;2019/07/26 05:09;POINT(61.042 19.326);1564108860;Samson#1564107180_1564110540;LINESTRING (61.029 19.385, 61.042 19.326);7.148978245165919;168.18567094994432;0.3097988517599619;56.47120117940993;;26.57523121226948;0.4315920631445671;207;30;7;2019
1;19.34;61.071;Samson;Loggerhead turtle;2019/07/26 05:58;POINT(61.071 19.34);1564112010;Samson#1564110540_1564113480;LINESTRING (61.042 19.326, 61.071 19.34);4.1862525857121184;63.03930534427912;0.3012114151863529;56.95356360045965;;26.607329063617502;0.4310099369519157;207;30;7;2019
2;19.33;61.085;Samson;Loggerhead turtle;2019/07/26 06:27;POINT(61.085 19.33);1564114350;Samson#1564113480_1564115220;LINESTRING (61.071 19.34, 61.085 19.33);3.8091091349427257;126.95786024614586;0.2973391883764383;56.856298862432006;;26.616120973875876;0.4284503739039514;207;30;7;2019
B;19.336;61.105;Samson;Loggerhead turtle;2019/07/26 06:57;POINT(61.105 19.336);1564116120;Samson#1564115220_1564117020;LINESTRING (61.085 19.33, 61.105 19.336);4.408137590979398;72.45852006805524;0.2916173865300665;57.14030021027561;;26.637420463276666;0.4274803614309233;207;30;7;2019
0;19.288;61.193;Samson;Loggerhead turtle;2019/07/26 12:36;POINT(61.193 19.288);1564127190;Samson#1564117020_1564137360;LINESTRING (61.105 19.336, 61.193 19.288);1.887783739201783;119.8640056327322;0.2690291604292685;56.78470741447938;;26.69399630073689;0.4124594989851696;207;30;7;2019
B;19.266;61.242;Samson;Loggerhead turtle;2019/07/26 14:17;POINT(61.242 19.266);1564140390;Samson#1564137360_1564143420;LINESTRING (61.193 19.288, 61.242 19.266);3.384601345656329;115.2970813227564;0.2568189077806718;56.58917644942972;;26.714890808064546;0.40741450267161;207;30;7;2019
B;19.225;61.241;Samson;Loggerhead turtle;2019/07/26 15:56;POINT(61.241 19.225);1564146390;Samson#1564143420_1564149360;LINESTRING (61.242 19.266, 61.241 19.225);2.751341489692704;181.3272142152137;0.2591384366078375;55.81129610932423;;26.689313299575502;0.4009369029818686;207;30;7;2019
B;19.213;61.273;Samson;Loggerhead turtle;2019/07/26 17:58;POINT(61.273 19.213);1564153020;Samson#1564149360_1564156680;LINESTRING (61.241 19.225, 61.273 19.213);1.7791529681279772;111.53691225184356;0.2520188636948844;56.077162196228926;;26.70840005388389;0.3902141556077898;207;30;7;2019
B;19.114;61.408;Samson;Loggerhead turtle;2019/07/27 01:01;POINT(61.408 19.114);1564169370;Samson#1564156680_1564182060;LINESTRING (61.273 19.213, 61.408 19.114);2.54429843251056;127.63569652359342;0.2280776928834997;56.28168963682295;;26.781514094761626;0.3320861231161698;208;30;7;2019
B;19.064;61.555;Samson;Loggerhead turtle;2019/07/27 06:06;POINT(61.555 19.064);1564191210;Samson#1564182060_1564200360;LINESTRING (61.408 19.114, 61.555 19.064);3.232121702494572;109.66186825792032;0.2007597382681498;57.5523079393636;;26.87485687282987;0.2872136235173221;208;30;7;2019
0;19.01;61.594;Samson;Loggerhead turtle;2019/07/27 12:54;POINT(61.594 19.01);1564212600;Samson#1564200360_1564224840;LINESTRING (61.555 19.064, 61.594 19.01);1.0663967585159673;145.51102589524726;0.1943018186198961;57.10698718743271;;26.87658282879152;0.2728545560374855;208;30;7;2019
0;18.988;61.645;Samson;Loggerhead turtle;2019/07/27 15:23;POINT(61.645 18.988);1564229310;Samson#1564224840_1564233780;LINESTRING (61.594 19.01, 61.645 18.988);2.374350949916952;114.3856747503428;0.1843658932488291;58.02621901758165;;26.90761109061493;0.2600136549440267;208;30;7;2019
0;18.974;61.641;Samson;Loggerhead turtle;2019/07/27 16:01;POINT(61.641 18.974);1564234920;Samson#1564233780_1564236060;LINESTRING (61.645 18.988, 61.641 18.974);2.535648318024507;195.20669300720067;0.1864149410874727;57.86597941000305;;26.896939235379623;0.260259868293107;208;30;7;2019
B;19.01;61.608;Samson;Loggerhead turtle;2019/07/27 17:14;POINT(61.608 19.01);1564238250;Samson#1564236060_1564240440;LINESTRING (61.641 18.974, 61.608 19.01);4.34558811164132;318.9172682653528;0.1871624714947911;57.738285717778005;;26.88490807275401;0.2711921790301809;208;30;7;2019
0;18.93;61.676;Samson;Loggerhead turtle;2019/07/27 17:47;POINT(61.676 18.93);1564241430;Samson#1564240440_1564242420;LINESTRING (61.608 19.01, 61.676 18.93);20.70644001608281;141.02714773474048;0.1856138988848079;58.184757059912016;;26.905304547490577;0.2500945013514322;208;30;7;2019
1;18.943;61.668;Samson;Loggerhead turtle;2019/07/27 17:48;POINT(61.668 18.943);1564242450;Samson#1564242420_1564242480;LINESTRING (61.676 18.93, 61.668 18.943);100.05350976441365;329.6485251248691;0.1848894720566929;58.19049521799821;;26.90473803334286;0.25253581238344;208;30;7;2019
0;18.929;61.7;Samson;Loggerhead turtle;2019/07/27 18:26;POINT(61.7 18.929);1564243620;Samson#1564242480_1564244760;LINESTRING (61.668 18.943, 61.7 18.929);5.857586511381244;114.68584884626136;0.1808395151536741;58.69678363688533;;26.924977582078164;0.2447874165518409;208;30;7;2019
0;18.626;62.048;Samson;Loggerhead turtle;2019/07/28 02:20;POINT(62.048 18.626);1564258980;Samson#1564244760_1564273200;LINESTRING (61.7 18.929, 62.048 18.626);6.292313721972885;132.3747495774129;0.1695326369230196;62.84332443952843;;26.94183338878478;0.1782398046440726;209;30;7;2019
B;18.674;61.985;Samson;Loggerhead turtle;2019/07/28 06:19;POINT(61.985 18.674);1564280370;Samson#1564273200_1564287540;LINESTRING (62.048 18.626, 61.985 18.674);2.136292201469025;308.6452006090714;0.1680189742174195;62.69408470518319;;26.954050111026024;0.187832110104166;209;30;7;2019
B;18.814;61.795;Samson;Loggerhead turtle;2019/07/28 06:20;POINT(61.795 18.814);1564287570;Samson#1564287540_1564287600;LINESTRING (61.985 18.674, 61.795 18.814);1519.761538125984;307.7501451046255;0.1788728008057204;59.17514432170705;;26.925572735820506;0.2237101203681749;209;30;7;2019
2;18.782;61.798;Samson;Loggerhead turtle;2019/07/28 12:09;POINT(61.798 18.782);1564298070;Samson#1564287600_1564308540;LINESTRING (61.795 18.814, 61.798 18.782);0.6113741793260711;174.89736673415337;0.1840774326617099;58.544776887323245;;26.909781172281647;0.2223967617724919;209;30;7;2019
1;18.788;61.801;Samson;Loggerhead turtle;2019/07/28 13:24;POINT(61.801 18.788);1564310790;Samson#1564308540_1564313040;LINESTRING (61.798 18.782, 61.801 18.788);0.5884818604941536;25.46453225365844;0.1840145760493532;58.39883817742589;;26.909445855112388;0.221970056721607;209;30;7;2019
A;18.781;61.806;Samson;Loggerhead turtle;2019/07/28 14:08;POINT(61.806 18.781);1564314360;Samson#1564313040_1564315680;LINESTRING (61.801 18.788, 61.806 18.781);1.277914629222801;145.7707520767326;0.184540528125333;58.37115935115654;;26.908134831566866;0.2210204173059493;209;30;7;2019
1;18.776;61.813;Samson;Loggerhead turtle;2019/07/28 15:01;POINT(61.813 18.776);1564317270;Samson#1564315680_1564318860;LINESTRING (61.806 18.781, 61.813 18.776);1.0443162491111395;126.865631921655;0.1843840265586631;58.44937631836471;;26.90891580081482;0.219853352781797;209;30;7;2019
1;18.768;61.829;Samson;Loggerhead turtle;2019/07/28 15:46;POINT(61.829 18.768);1564320210;Samson#1564318860_1564321560;LINESTRING (61.813 18.776, 61.829 18.768);2.540323071171148;117.69328654806183;0.1831581106495386;58.76600174746616;;26.913295149424464;0.2172584556112404;209;30;7;2019
0;18.753;61.866;Samson;Loggerhead turtle;2019/07/28 17:21;POINT(61.866 18.753);1564324410;Samson#1564321560_1564327260;LINESTRING (61.829 18.768, 61.866 18.753);2.6778656213274865;113.04773669432228;0.1795162034678351;59.61727350358648;;26.925956215215464;0.2112993516301936;209;30;7;2019
B;18.748;61.875;Samson;Loggerhead turtle;2019/07/28 18:00;POINT(61.875 18.748);1564328430;Samson#1564327260_1564329600;LINESTRING (61.866 18.753, 61.875 18.748);1.6901823935611573;120.24795485437278;0.1792247474131614;59.77694759573859;;26.92814094083121;0.2096549773877488;209;30;7;2019
0;18.679;61.912;Samson;Loggerhead turtle;2019/07/29 02:45;POINT(61.912 18.679);1564345350;Samson#1564329600_1564361100;LINESTRING (61.875 18.748, 61.912 18.679);0.9801996476716818;152.92910289362976;0.1874444530997489;60.472713613314006;;26.919998295083825;0.1976374370941321;210;31;7;2019
0;18.645;61.979;Samson;Loggerhead turtle;2019/07/29 03:30;POINT(61.979 18.645);1564362450;Samson#1564361100_1564363800;LINESTRING (61.912 18.679, 61.979 18.645);10.677449176671043;118.02027635004448;0.1829103994985922;62.74861046498359;;26.941217871212743;0.1855368625707552;210;31;7;2019
B;18.628;62.034;Samson;Loggerhead turtle;2019/07/29 05:35;POINT(62.034 18.628);1564367550;Samson#1564363800_1564371300;LINESTRING (61.979 18.645, 62.034 18.628);2.928456308130169;107.95561139478764;0.1780027913370293;64.21724524427076;;26.949363913613357;0.1782511343336735;210;31;7;2019
0;18.618;61.999;Samson;Loggerhead turtle;2019/07/29 06:12;POINT(61.999 18.618);1564372410;Samson#1564371300_1564373520;LINESTRING (62.034 18.628, 61.999 18.618);6.252539516116358;253.32279862038584;0.182392180771759;64.23532693218115;;26.939694857767037;0.1808492321340485;210;31;7;2019
B;18.517;62.083;Samson;Loggerhead turtle;2019/07/29 11:52;POINT(62.083 18.517);1564383720;Samson#1564373520_1564393920;LINESTRING (61.999 18.618, 62.083 18.517);2.5180598096638023;141.5662914347049;0.1869168014856903;65.78676819454977;;26.91672220513139;0.1667977450317797;210;31;7;2019
0;18.553;62.029;Samson;Loggerhead turtle;2019/07/29 13:36;POINT(62.029 18.553);1564397040;Samson#1564393920_1564400160;LINESTRING (62.083 18.517, 62.029 18.553);4.012981967803781;304.95845033943067;0.1852220474495153;66.58418362139032;;26.91874383191115;0.1736902426363154;210;31;7;2019
1;18.556;62.014;Samson;Loggerhead turtle;2019/07/29 13:37;POINT(62.014 18.556);1564400190;Samson#1564400160_1564400220;LINESTRING (62.029 18.553, 62.014 18.556);97.0786162613158;281.8454580251514;0.1859429456435333;66.67713128069244;;26.91678944229225;0.1752165129738137;210;31;7;2019
A;18.562;62.012;Samson;Loggerhead turtle;2019/07/29 14:34;POINT(62.012 18.562);1564401930;Samson#1564400220_1564403640;LINESTRING (62.014 18.556, 62.012 18.562);0.7335519071030077;342.3641951522325;0.1848847876883144;66.86266895475437;;26.91822686871653;0.1758043457197408;210;31;7;2019
0;18.534;62.022;Samson;Loggerhead turtle;2019/07/29 15:12;POINT(62.022 18.534);1564404780;Samson#1564403640_1564405920;LINESTRING (62.012 18.562, 62.022 18.534);5.1696440088141165;161.18735886907243;0.1876438407210114;67.02518889095512;;26.91066637378045;0.1731981062822031;210;31;7;2019
0;18.535;62.048;Samson;Loggerhead turtle;2019/07/29 17:04;POINT(62.048 18.535);1564409280;Samson#1564405920_1564412640;LINESTRING (62.022 18.534, 62.048 18.535);1.4717921157644196;87.68687869931284;0.1833510808521993;67.88417880756828;;26.915586997890625;0.1711390883735019;210;31;7;2019
0;18.524;62.063;Samson;Loggerhead turtle;2019/07/29 17:39;POINT(62.063 18.524);1564413690;Samson#1564412640_1564414740;LINESTRING (62.048 18.535, 62.063 18.524);3.4246034495829782;127.54961278220804;0.1822425895853312;68.45119543399845;;26.91487200969237;0.1692813294100592;210;31;7;2019
0;18.458;62.163;Samson;Loggerhead turtle;2019/07/30 00:40;POINT(62.163 18.458);1564427370;Samson#1564414740_1564440000;LINESTRING (62.063 18.524, 62.163 18.458);1.8301064559415945;124.6571132760393;0.1766326258767118;70.71390929691776;;26.91717115787057;0.1565276757497184;211;31;7;2019
B;18.436;62.14;Samson;Loggerhead turtle;2019/07/30 01:25;POINT(62.14 18.436);1564441350;Samson#1564440000_1564442700;LINESTRING (62.163 18.458, 62.14 18.436);4.586472507803422;224.9391172969842;0.1806336761953901;71.27198607254704;;26.90741017600993;0.156994888745836;211;31;7;2019
0;18.387;62.106;Samson;Loggerhead turtle;2019/07/30 02:17;POINT(62.106 18.387);1564444260;Samson#1564442700_1564445820;LINESTRING (62.14 18.436, 62.106 18.387);7.506203858099733;213.5240377109017;0.1940122498459364;70.02964788948543;;26.887666433622176;0.1558907228216677;211;31;7;2019
0;18.423;62.141;Samson;Loggerhead turtle;2019/07/30 03:07;POINT(62.141 18.423);1564447320;Samson#1564445820_1564448820;LINESTRING (62.106 18.387, 62.141 18.423);6.523589656636876;42.85853086813353;0.1826258815376876;71.17035167283946;;26.90294181232673;0.1560365991058051;211;31;7;2019
1;18.404;62.167;Samson;Loggerhead turtle;2019/07/30 04:38;POINT(62.167 18.404);1564451550;Samson#1564448820_1564454280;LINESTRING (62.141 18.423, 62.167 18.404);2.281062906314575;127.43203228369669;0.1830044950285119;70.9529161536506;;26.90128948748793;0.1526939109338297;211;31;7;2019
1;18.408;62.158;Samson;Loggerhead turtle;2019/07/30 05:08;POINT(62.158 18.408);1564455180;Samson#1564454280_1564456080;LINESTRING (62.167 18.404, 62.158 18.408);2.0979089309235515;294.9672503367344;0.1846923419726614;70.56681185517363;;26.898381057877412;0.1537070895214676;211;31;7;2019
B;18.387;62.157;Samson;Loggerhead turtle;2019/07/30 06:01;POINT(62.157 18.387);1564457670;Samson#1564456080_1564459260;LINESTRING (62.158 18.408, 62.157 18.387);2.6340960059568137;182.60299874880167;0.189101823718045;69.96924733613703;;26.891163990243665;0.1523005896437096;211;31;7;2019
2;18.343;62.194;Samson;Loggerhead turtle;2019/07/30 11:47;POINT(62.194 18.343);1564469640;Samson#1564459260_1564480020;LINESTRING (62.157 18.387, 62.194 18.343);1.0830708203849366;141.23231139809604;0.1940222546066115;68.86480436866893;;26.881572950440106;0.1467034577582179;211;31;7;2019
0;18.322;62.213;Samson;Loggerhead turtle;2019/07/30 14:07;POINT(62.213 18.322);1564484220;Samson#1564480020_1564488420;LINESTRING (62.194 18.343, 62.213 18.322);1.3165110338071828;139.16808454775503;0.198785697013028;67.70155970956316;;26.87317680803189;0.1441250885606257;211;31;7;2019
0;18.334;62.196;Samson;Loggerhead turtle;2019/07/30 14:44;POINT(62.196 18.334);1564489530;Samson#1564488420_1564490640;LINESTRING (62.213 18.322, 62.196 18.334);3.623679223098734;306.47134442968576;0.2009009921159332;67.25078511641411;;26.86926307789101;0.1460732238543501;211;31;7;2019
0;18.328;62.226;Samson;Loggerhead turtle;2019/07/30 15:36;POINT(62.226 18.328);1564492200;Samson#1564490640_1564493760;LINESTRING (62.196 18.334, 62.226 18.328);3.7384168693524846;101.82321119105252;0.1982829868402336;67.39449618444051;;26.87461804135534;0.1436776125818358;211;31;7;2019
1;18.295;62.249;Samson;Loggerhead turtle;2019/07/30 17:23;POINT(62.249 18.295);1564496970;Samson#1564493760_1564500180;LINESTRING (62.226 18.328, 62.249 18.295);2.4604925395722748;146.3448374881583;0.201691407107027;66.84568954661253;;26.869320678338063;0.1402731752022433;211;31;7;2019
0;18.228;62.256;Samson;Loggerhead turtle;2019/07/31 00:08;POINT(62.256 18.228);1564512330;Samson#1564500180_1564524480;LINESTRING (62.249 18.295, 62.256 18.228);1.1040948516025109;174.2985928756749;0.2169539803154319;64.71658679597954;;26.84955312411911;0.1366049529560453;212;31;7;2019
0;18.213;62.314;Samson;Loggerhead turtle;2019/07/31 00:17;POINT(62.314 18.213);1564524750;Samson#1564524480_1564525020;LINESTRING (62.256 18.228, 62.314 18.213);42.36995573053124;105.13397304759678;0.2182888136138247;63.52968100995852;;26.853406953214787;0.1334737359460212;212;31;7;2019
2;18.205;62.322;Samson;Loggerhead turtle;2019/07/31 01:46;POINT(62.322 18.205);1564527690;Samson#1564525020_1564530360;LINESTRING (62.314 18.213, 62.322 18.205);0.8257144866797148;136.29638147521877;0.2199569977731917;63.184424081223455;;26.85310009262165;0.1328234639909414;212;31;7;2019
1;18.201;62.344;Samson;Loggerhead turtle;2019/07/31 02:42;POINT(62.344 18.201);1564532040;Samson#1564530360_1564533720;LINESTRING (62.322 18.205, 62.344 18.201);2.5381792420021334;100.76777335674086;0.2196695655488808;62.8294565987581;;26.85396577030341;0.131706495247909;212;31;7;2019
